"Researchers Claim Metal ""Patch"" Found On Pacific Island Is From Amelia Earhart",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/8nsfGzeMI-E/story01.htm,"An anonymous reader writes Amelia Earhart disappeared in 1937, but scientists may have now uncovered where she ended up. Researchers have identified a piece of aluminum, which washed up on a remote Pacific island, as dated to the correct time period and consistent with the design of Earhart's Lockheed Electra. From the article: ""The warped piece of metal was uncovered on a 1991 voyage to the island of Nikumaroro in the Republic of Kiribati by The International Group for Historic Aircraft Recovery (TIGHAR), which has spent millions of dollars searching for Earhart's plane in a project that has involved hundreds of people. 'We don't understand how that patch got busted out of (the plane) and ended up on the island where we found it, but we have the patch, we have a piece of Earhart's aircraft,' TIGHAR executive director Ric Gillespie said.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Researchers+Claim+Metal+%22Patch%22+Found+On+Pacific+Island+Is+From+Amelia+Earhart%3A+http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F30%2F2221201%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F30%2F2221201%2Fresearchers-claim-metal-patch-found-on-pacific-island-is-from-amelia-earhart%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/30/2221201/researchers-claim-metal-patch-found-on-pacific-island-is-from-amelia-earhart?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/30/2221201/researchers-claim-metal-patch-found-on-pacific-island-is-from-amelia-earhart?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5904987&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4001ffa6/sc/10/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597043732/u/49/f/647410/c/35028/s/4001ffa6/sc/10/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597043732/u/49/f/647410/c/35028/s/4001ffa6/sc/10/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597043732/u/49/f/647410/c/35028/s/4001ffa6/sc/10/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597043732/u/49/f/647410/c/35028/s/4001ffa6/sc/10/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597043732/u/49/f/647410/c/35028/s/4001ffa6/sc/10/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597043732/u/49/f/647410/c/35028/s/4001ffa6/sc/10/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597043732/u/49/f/647410/c/35028/s/4001ffa6/sc/10/a2.htm""><img src=""http://da.feedsportal.com/r/211597043732/u/49/f/647410/c/35028/s/4001ffa6/sc/10/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597043732/u/49/f/647410/c/35028/s/4001ffa6/sc/10/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/8nsfGzeMI-E"" height=""1"" width=""1""/>"
Smart Meters and New IoT Devices Cause Serious Concern,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/U6BmXMoBZxY/story01.htm,"dkatana writes: The ongoing deployment of internet-of-things devices is already creating serious issues and discussions about the privacy of users, IoT security, and the potential threat of cyber criminals taking control of sensors and smart devices connected to the Internet. Security and privacy concerns associated with smart meters are why they are currently ""optional"" in several countries. That's the case in the Netherlands after consumer organizations and privacy watchdog groups campaigned vigorously to stop the mandatory smart meter deployment. A report from researchers at Tilburg University claimed that ""smart meters have the capacity to reveal quite privacy-sensitive information, thus affecting not only informational privacy but also privacy of the home and of family life."" This now applies to televisions as well &mdash; an article in Salon discusses the author's new ""smart"" TV, which came with a 46-page privacy policy. Quoting: ""It logs where, when, how and for how long you use the TV. It sets tracking cookies and beacons designed to detect 'when you have viewed particular content or a particular email message.' It records 'the apps you use, the websites you visit, and how you interact with content.' It ignores 'do-not-track' requests as a considered matter of policy. It also has a built-in camera &mdash; with facial recognition.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Smart+Meters+and+New+IoT+Devices+Cause+Serious+Concern%3A+http%3A%2F%2Fit.slashdot.org%2Fstory%2F14%2F10%2F31%2F1619242%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fit.slashdot.org%2Fstory%2F14%2F10%2F31%2F1619242%2Fsmart-meters-and-new-iot-devices-cause-serious-concern%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://it.slashdot.org/story/14/10/31/1619242/smart-meters-and-new-iot-devices-cause-serious-concern?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://it.slashdot.org/story/14/10/31/1619242/smart-meters-and-new-iot-devices-cause-serious-concern?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5914123&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40092cee/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597095848/u/49/f/647410/c/35028/s/40092cee/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597095848/u/49/f/647410/c/35028/s/40092cee/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597095848/u/49/f/647410/c/35028/s/40092cee/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597095848/u/49/f/647410/c/35028/s/40092cee/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597095848/u/49/f/647410/c/35028/s/40092cee/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597095848/u/49/f/647410/c/35028/s/40092cee/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597095848/u/49/f/647410/c/35028/s/40092cee/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211597095848/u/49/f/647410/c/35028/s/40092cee/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597095848/u/49/f/647410/c/35028/s/40092cee/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/U6BmXMoBZxY"" height=""1"" width=""1""/>"
Statisticians Study Who Was Helped Most By Obamacare,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/VDqOAKejvh4/story01.htm,"HughPickens.com writes We know that about 10 million more people have insurance coverage this year as a result of the Affordable Care Act but until now it has been difficult to say much about who was getting that Obamacare coverage &mdash; where they live, their age, their income and other such details. Now Kevin Quealy and Margot Sanger-Katz report in the NYT that a new data set is providing a clearer picture of which people gained health insurance under the Affordable Care Act. The data is the output of a statistical model based on a large survey of adults and shows that the law has done something rather unusual in the American economy this century: It has pushed back against inequality, essentially redistributing income &mdash; in the form of health insurance or insurance subsidies &mdash; to many of the groups that have fared poorly over the last few decades. The biggest winners from the law include people between the ages of 18 and 34; blacks; Hispanics; and people who live in rural areas. The areas with the largest increases in the health insurance rate, for example, include rural Arkansas and Nevada; southern Texas; large swaths of New Mexico, Kentucky and West Virginia; and much of inland California and Oregon. Despite many Republican voters' disdain for the Affordable Care Act, parts of the country that lean the most heavily Republican (according to 2012 presidential election results) showed significantly more insurance gains than places where voters lean strongly Democratic. That partly reflects underlying rates of insurance. In liberal places, like Massachusetts and Hawaii, previous state policies had made insurance coverage much more widespread, leaving less room for improvement. But the correlation also reflects trends in wealth and poverty. Many of the poorest and most rural states in the country tend to favor Republican politicians.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Statisticians+Study+Who+Was+Helped+Most+By+Obamacare%3A+http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F31%2F016222%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F31%2F016222%2Fstatisticians-study-who-was-helped-most-by-obamacare%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/31/016222/statisticians-study-who-was-helped-most-by-obamacare?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/31/016222/statisticians-study-who-was-helped-most-by-obamacare?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5905319&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4004cf6a/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597074507/u/49/f/647410/c/35028/s/4004cf6a/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597074507/u/49/f/647410/c/35028/s/4004cf6a/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597074507/u/49/f/647410/c/35028/s/4004cf6a/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597074507/u/49/f/647410/c/35028/s/4004cf6a/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597074507/u/49/f/647410/c/35028/s/4004cf6a/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597074507/u/49/f/647410/c/35028/s/4004cf6a/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597074507/u/49/f/647410/c/35028/s/4004cf6a/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/211597074507/u/49/f/647410/c/35028/s/4004cf6a/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597074507/u/49/f/647410/c/35028/s/4004cf6a/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/VDqOAKejvh4"" height=""1"" width=""1""/>"
"Swedish Regulator Orders Last ""Hold-Out"" ISP To Retain Customer Data",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/WAj2v0PuRf0/story01.htm,"An anonymous reader writes Despite the death of the EU Data Retention Directive in April, and despite the country having taken six years to even begin to obey the ruling, the Swedish government, via its telecoms regulator, has forced ISPs to continue retaining customer data for law enforcement purposes. Now the last ISP retrenching on the issue has been told that it must comply with the edict or face a fine of five million krona ($680,000). While providers all over Europe have rejoiced in not being obliged any longer to provide infrastructure to retain six months of data per customer, Sweden and the United Kingdom alone have insisted on retaining the ruling &mdash; particularly surprising in the case of Sweden, since it took six years to begin adhering to the Data Retention Directive after it was made law in 2006. Britain's Data Retention and Investigatory Powers bill, rushed through in July, actually widens the scope of the original EU order.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Swedish+Regulator+Orders+Last+%22Hold-Out%22+ISP+To+Retain+Customer+Data%3A+http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F31%2F0120233%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F31%2F0120233%2Fswedish-regulator-orders-last-hold-out-isp-to-retain-customer-data%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/31/0120233/swedish-regulator-orders-last-hold-out-isp-to-retain-customer-data?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/31/0120233/swedish-regulator-orders-last-hold-out-isp-to-retain-customer-data?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5905467&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4003cdcf/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597071730/u/49/f/647410/c/35028/s/4003cdcf/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597071730/u/49/f/647410/c/35028/s/4003cdcf/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597071730/u/49/f/647410/c/35028/s/4003cdcf/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597071730/u/49/f/647410/c/35028/s/4003cdcf/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597071730/u/49/f/647410/c/35028/s/4003cdcf/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597071730/u/49/f/647410/c/35028/s/4003cdcf/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597071730/u/49/f/647410/c/35028/s/4003cdcf/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/211597071730/u/49/f/647410/c/35028/s/4003cdcf/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597071730/u/49/f/647410/c/35028/s/4003cdcf/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/WAj2v0PuRf0"" height=""1"" width=""1""/>"
Tailoring An Electrolyte For High-Efficiency Lithium-Air Batteries (pubs.acs),http://news.feedzilla.com/en_us/stories/science/407131052?client_source=api&format=json,"Electrochemistry: Optimizing the composition of an ionic liquid electrolyte
boosts the performance of lithium-air cells

"
The Fragile Beauty of Earth's Polar Regions (Discover Magazine),http://news.feedzilla.com/en_us/stories/science/407359453?client_source=api&format=json,"Our planet's most extreme environments are also some of its most threatened.

"
Virgin Galactic SpaceShipTwo Crashes,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/zh7vMW9EaN8/story01.htm,"Fallen Kell writes: Virgin Galactic's SpaceShipTwo has crashed. ""'During the test. the vehicle suffered a serious anomaly resulting in the loss of the vehicle,' the company said in a statement. ""The WhiteKnightTwo carrier aircraft landed safely. Our first concern is the status of the pilots, which is unknown at this time.'"""" ABC says one person is dead, and another injured. This was the craft's fourth powered test flight, and its first since January.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Virgin+Galactic+SpaceShipTwo+Crashes%3A+http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F197229%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F197229%2Fvirgin-galactic-spaceshiptwo-crashes%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/31/197229/virgin-galactic-spaceshiptwo-crashes?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/31/197229/virgin-galactic-spaceshiptwo-crashes?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5914653&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4009b410/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597097978/u/49/f/647410/c/35028/s/4009b410/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597097978/u/49/f/647410/c/35028/s/4009b410/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597097978/u/49/f/647410/c/35028/s/4009b410/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597097978/u/49/f/647410/c/35028/s/4009b410/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597097978/u/49/f/647410/c/35028/s/4009b410/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597097978/u/49/f/647410/c/35028/s/4009b410/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597097978/u/49/f/647410/c/35028/s/4009b410/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/211597097978/u/49/f/647410/c/35028/s/4009b410/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597097978/u/49/f/647410/c/35028/s/4009b410/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/zh7vMW9EaN8"" height=""1"" width=""1""/>"
Virginia Court: LEOs Can Force You To Provide Fingerprint To Unlock Your Phone,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/4L53EJkTImU/story01.htm,"schwit1 writes with news of a Circuit Court decision from Virginia where a judge has ruled that a criminal defendant cannot use Fifth Amendment protections to safeguard a phone that is locked using his or her fingerprint. According to Judge Steven C. Fucci, while a criminal defendant can't be compelled to hand over a passcode to police officers for the purpose of unlocking a cellular device, law enforcement officials can compel a defendant to give up a fingerprint. The Fifth Amendment states that ""no person shall be compelled in any criminal case to be a witness against himself,"" which protects memorized information like passwords and passcodes, but it does not extend to fingerprints in the eyes of the law, as speculated by Wired last year. Frucci said that ""giving police a fingerprint is akin to providing a DNA or handwriting sample or an actual key, which the law permits. A passcode, though, requires the defendant to divulge knowledge, which the law protects against, according to Frucci's written opinion.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Virginia+Court%3A+LEOs+Can+Force+You+To+Provide+Fingerprint+To+Unlock+Your+Phone%3A+http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F31%2F2139211%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F31%2F2139211%2Fvirginia-court-leos-can-force-you-to-provide-fingerprint-to-unlock-your-phone%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/31/2139211/virginia-court-leos-can-force-you-to-provide-fingerprint-to-unlock-your-phone?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/31/2139211/virginia-court-leos-can-force-you-to-provide-fingerprint-to-unlock-your-phone?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5915081&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/400a5cf3/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597101339/u/49/f/647410/c/35028/s/400a5cf3/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597101339/u/49/f/647410/c/35028/s/400a5cf3/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597101339/u/49/f/647410/c/35028/s/400a5cf3/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597101339/u/49/f/647410/c/35028/s/400a5cf3/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597101339/u/49/f/647410/c/35028/s/400a5cf3/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597101339/u/49/f/647410/c/35028/s/400a5cf3/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597101339/u/49/f/647410/c/35028/s/400a5cf3/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/211597101339/u/49/f/647410/c/35028/s/400a5cf3/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597101339/u/49/f/647410/c/35028/s/400a5cf3/sc/8/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/4L53EJkTImU"" height=""1"" width=""1""/>"
Why Do We Always See the Same Side of the Moon? (Discover Magazine),http://news.feedzilla.com/en_us/stories/science/407255627?client_source=api&format=json,"Pure physics can explain this one.

"
Witness: Space tourism rocket explodes in desert (The Arizona Republic),http://news.feedzilla.com/en_us/stories/science/407400611?client_source=api&format=json,"MOJAVE, Calif. (AP) -- A Virgin Galactic space tourism rocket exploded after
taking off on a test flight in Southern California's Mojave Desert, a witness
said Friday....

"
